Test Case ID : TC_00424
Module       : Database Validation
Timestamp    : 2026-01-10 13:04:00
Build Number : 3141
Status       : FAIL

Failure Reason : ElementNotFound
Failure Details:
zG4q9uKlGoJapM72qOlIUT2xrgpzwU6gYS5IRDBmjP4gnWfvymSpRGxA2Uwgu38HQ6bcLmMdHFFHyxmOIIAE64NMAlb5sdmUY8l7Ng7utFLi7aaXyFkiGzlMRmkgFTqZ3sV82exkftJoSqyqIEh5PMN8aAYJ93oaRrFCVm40puCZGc8LMftgeD7jeKXfr0iSYEK34w6ToJSA4X8z2DWy EX59HcmD WLvgq6CssK ArYdQT4feZscGQpQsBBQJ6X5ty1pOQNfaElGzcYtriIE6Vh5jWIXiR3SJwXbXodh8pMoY7lmWDUXJ1iDxlIiWNWyCaIpc4z TqpicP64wfJwabMARg3giT3KAWn lZq9rgvPYsVCSvNUsr3 a04dMnHj0xLoHmLXPaI6XIs

Stack Trace:
    at com.app.DatabaseValidationClass.method0(File.java:902)
    at com.app.DatabaseValidationClass.method1(File.java:671)
    at com.app.DatabaseValidationClass.method2(File.java:109)
    at com.app.DatabaseValidationClass.method3(File.java:345)
    at com.app.DatabaseValidationClass.method4(File.java:163)
    at com.app.DatabaseValidationClass.method5(File.java:703)
    at com.app.DatabaseValidationClass.method6(File.java:631)
    at com.app.DatabaseValidationClass.method7(File.java:268)
    at com.app.DatabaseValidationClass.method8(File.java:573)
    at com.app.DatabaseValidationClass.method9(File.java:233)
    at com.app.DatabaseValidationClass.method10(File.java:441)
    at com.app.DatabaseValidationClass.method11(File.java:389)
    at com.app.DatabaseValidationClass.method12(File.java:357)
    at com.app.DatabaseValidationClass.method13(File.java:665)
    at com.app.DatabaseValidationClass.method14(File.java:304)
    at com.app.DatabaseValidationClass.method15(File.java:526)
    at com.app.DatabaseValidationClass.method16(File.java:256)
    at com.app.DatabaseValidationClass.method17(File.java:378)
    at com.app.DatabaseValidationClass.method18(File.java:608)
    at com.app.DatabaseValidationClass.method19(File.java:230)
